,Pop,R_med,std_R,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Excent,flong,sym,Conc
3,4,0.457977881275,0.183579589269,0.310222650304,0.026692184044,0.00160831911607,0.0101541735909,7.65179451195e-06,0.00045619415895,1.42434316488e-05,17.972068705,10.0074193216,13.9897440133,0.00426372777902,0.443168202513,1.79582686911,0.850439882698,0.381220131102
0,1,0.63482232895,0.192960490051,0.559330521256,0.0653153246489,0.0938450187619,0.157406851567,-0.000107361556857,0.00371426245259,-0.00131178407479,25.9128713316,15.8208659175,20.8668686246,0.678090172544,0.389459172044,0.906993554436,0.73786407767,0.264109340904
1,2,0.990199705892,0.34706597486,1.40211104599,1.47055184054,3.00356767363,2.90552532476,2.03255048478,2.09458870823,-0.195810583435,46.3610220308,12.4790302455,29.4200261382,0.119763749917,0.730829267802,0.294692038199,0.656934306569,0.321618506459
2,3,0.928850414374,0.418277385346,1.32139284044,1.37724314625,0.970321523017,1.93538188227,1.30882038478,1.3936819166,-0.3849926767,45.2863253122,11.0235461353,28.1549357238,0.233875580599,0.75658112997,0.340029275557,0.973236009732,0.488829880809
3,4,0.584030182244,0.316697320617,0.563337299227,0.143118348544,0.271954718455,0.245831001373,0.000530592287849,0.0327090485083,-0.000744254399212,27.787599191,12.317568832,20.0525840115,-0.0134148482448,0.556724251442,0.44347087157,0.673170731707,0.548688097048
0,1,1.10675403926,0.20338490272,1.61099946628,1.41034420306,0.500683758634,0.888916997874,0.194494169735,0.313328901851,-0.00924854884486,58.2398254235,22.6535966441,40.4467110338,0.105140777309,0.611029111447,2.48328106288,0.818481848185,0.110030510479
1,2,0.77008490997,0.2263755253,0.820965781026,0.299953642635,0.110012971121,0.0685334104678,-0.00112324440649,-0.00300242165908,0.000594878657125,40.6947377742,18.1844853534,29.4396115638,0.0268355648552,0.553148973355,2.23401637489,0.585123966942,0.26469159503
2,3,0.723667378194,0.239592452342,0.740438494638,0.147714540331,0.00431602493345,0.0206276243401,-8.55468872437e-06,0.0013287101975,3.29560544192e-05,36.8914317396,20.7577316012,28.8245816704,0.0570199003782,0.437329194819,1.76907448981,0.472727272727,0.346943139497
3,4,0.426154027561,0.19530377701,0.279972679462,0.00365722359224,0.000496888289339,0.0132030815812,9.63215380199e-06,0.000130139668963,-2.45586726708e-06,20.2963462676,16.2970001069,18.2966731872,-0.684029123215,0.19704759211,0.957413270522,0.826446280992,0.457923044891
0,1,0.655748350137,0.189547066239,0.592684955791,0.0150983329208,0.0440104806276,0.170433901171,-0.00216617504131,-0.00586460534431,0.000143170877776,32.5866748959,26.4044990109,29.4955869534,0.0287368799474,0.189714842177,0.810575021157,0.339622641509,0.280982524163
1,2,0.795815642805,0.205118213625,0.860304763778,0.188748791048,0.325861933216,0.160298813578,-0.0157102560538,-0.0307239642073,0.0227597824939,43.8044512759,25.1219698322,34.4632105541,0.394784397614,0.426497328457,1.45039279731,0.947368421053,0.200719892235
2,3,0.787039120996,0.249281964119,0.868137852157,0.230471227719,0.0992729685702,0.0896754905175,-0.000942481605406,0.0231254738361,0.00355893845663,44.6995553243,23.9814584127,34.3405068685,-0.31240781201,0.463496711796,1.6206734622,0.690958164642,0.222691668633
3,4,0.555680074989,0.297500003754,0.506628926224,0.0803451814572,0.109195922458,0.231908650598,0.00295777208515,0.00670230772128,-0.0066987094119,34.1953235071,18.1741979703,26.1847607387,0.784186966035,0.468518028013,0.99864562034,0.486486486486,0.577943379762
0,1,0.627546739184,0.20766058121,0.556197840726,0.00983129405903,0.057574930003,0.0053961470794,-5.61647259345e-05,0.000714859501928,-0.000147504993634,32.60335677,27.2273194171,29.9153380936,0.720715803793,0.164892142572,1.02326809095,0.685573366215,0.304838476591
1,2,0.694833991899,0.257836689664,0.699176398503,0.115486572739,0.0624109037938,0.0890650243057,0.00396104883957,0.0183865863279,-0.00125158941713,41.0520827071,24.1423847652,32.5972337362,0.55142147229,0.411908405782,1.24963871073,0.683107274969,0.379149725894
2,3,0.774276919007,0.227843277877,0.83128769208,0.072435139705,0.00633835143157,0.0122845318262,-4.1783622157e-05,-0.00174232096247,-6.07946868938e-05,42.1958339062,30.1588887814,36.1773613438,0.593917867023,0.285263828452,1.12927327645,0.889987639061,0.20976757637
3,4,0.659068249831,0.331269787099,0.693389727176,0.0897447811019,0.0451865758192,0.0219260749526,-0.000689666632921,-0.00447158232889,0.000200450840668,40.1073780966,25.2582845472,32.6828313219,0.454836195629,0.370233464616,1.31229272324,0.950617283951,0.608159555311
0,1,0.775184889514,0.263106727712,0.853087266057,0.389341298125,0.203900063318,0.637444254012,0.0541872165028,0.143870776786,-0.00197309037995,38.8529891714,15.30214378,27.0775664757,-0.269458736805,0.606152728365,2.09113974006,0.888454011742,0.330870366487
1,2,0.730510515877,0.260119129571,0.765453563674,0.174852837173,0.214048184609,0.0897372715219,-0.000216421917404,0.0012667096109,-6.49498595997e-05,34.7799800885,18.8398532159,26.8099166522,-0.49966779237,0.458313283448,1.35600313293,0.861056751468,0.308282347154
2,3,0.663361051101,0.229293813522,0.629571446768,0.0204472738798,0.0580380447579,0.0355526093502,-3.52665573726e-05,-0.00199150100836,-6.59858138674e-06,28.0441007818,22.2561424546,25.1501216182,0.0728953795797,0.206387730958,1.25686575266,0.990176817289,0.323656793149
3,4,0.718090800281,0.423222634098,0.885913110342,0.563294324707,0.656543361021,2.85566209321,0.657330617366,0.683881561972,0.252556538076,40.8554931777,11.7512306718,26.3033619248,-0.603827435777,0.71237085254,1.36416352288,0.376470588235,0.714978137603
0,1,1.07439934153,0.408335493541,1.67779360879,2.41359682865,5.07763754913,6.36651815106,31.3216760707,9.18310896617,-0.389394618586,43.2172574772,8.47337405734,25.8453157673,0.0210688150757,0.803935405623,5.07119945086,0.276816608997,0.368860772995
1,2,0.574719674935,0.198478721043,0.471185378086,0.03022903154,0.0553948857721,0.0982946855624,-0.00212660697051,-0.00310924808178,0.00019666155751,19.2756065198,13.0865025447,16.1810545322,-0.0793139366652,0.321084784998,1.46507526625,0.743055555556,0.284858570797
2,3,0.985056996693,0.322518866902,1.36933352623,1.36462677297,1.56527599158,4.03993116756,6.36971772937,3.60148331653,0.048034108051,38.2309222707,10.7642372956,24.4975797831,-0.0253894482588,0.718441600247,3.53739267489,0.0694444444444,0.237422253069
3,4,0.670375949286,0.443528923231,0.822928722994,0.389490812912,0.0813598363043,0.182030368375,0.00751770527696,0.0289844535886,0.00353370153292,28.8701217717,10.7018670229,19.7859943973,0.102109448447,0.629309945157,2.6020387481,0.993055555556,0.748933068388
0,1,1.10517904418,0.395132127931,1.75073626075,2.64587244972,4.90297810918,19.8122494385,31.4101618533,9.62525653441,6.26426166963,49.9247868677,9.57091307473,29.7478499712,-0.609704592112,0.80829336137,1.39294703883,0.0921409214092,0.294050552801
1,2,0.799956401124,0.486415197455,1.11653768904,1.02016823303,0.0935565864494,0.0676351625071,-0.00122802797075,0.0209541768996,0.000846760199448,39.5620601063,8.85363645084,24.2078482786,0.783672797024,0.776208912604,0.996883287674,0.95652173913,0.729442683021
2,3,0.837221556143,0.449266826053,1.15012110113,0.88450730854,2.06184530765,8.49807803634,4.32159774961,1.99432308452,-1.58021670168,39.2260658356,12.4215143976,25.8237901166,-0.751540100904,0.683335197323,1.05695000978,0.592391304348,0.564462299788
3,4,0.76368565507,0.336241051804,0.887183955577,0.337873207229,0.49013134817,3.28490137638,0.670177677209,0.574313037947,-0.159123630374,32.8752352807,15.0051220538,23.9401786672,-0.62613380114,0.543573698386,1.23138324225,0.228260869565,0.32387983412
0,1,0.808887291758,0.18093985405,0.874737600923,0.0351752055417,0.0680528232635,1.19205747488,-0.0135305159815,0.0662509886145,0.0608366156326,46.5517755852,37.4414423017,41.9966089434,0.436394502743,0.195703239435,1.14875700317,0.309803921569,0.17328679514
1,2,0.635998998047,0.246065401432,0.592045367166,0.0300740563732,0.0179879432325,0.00582423692352,2.32442867003e-05,0.000871267628184,4.36566134473e-05,39.5164112859,29.2232499412,34.3698306135,-0.530427711097,0.260478140848,1.15484434913,0.835294117647,0.406137887561
2,3,0.672057045213,0.228574232396,0.642799935155,0.0133730686239,0.00726584049619,0.214656250897,-0.00279708864881,0.0121496171245,-0.00139299038622,39.2961543769,32.7611597344,36.0286570556,0.757049973134,0.16630112402,1.01024691285,0.510805500982,0.342941565139
3,4,0.586570169097,0.249019105916,0.517469357959,0.0312169841959,0.020568982786,0.159914927246,0.000590264159982,0.0112847452365,-0.00284641170455,37.6122731579,26.3537855144,31.9830293361,0.346954587318,0.299330157373,0.764318609216,0.524043179588,0.384609151211
0,1,0.672702803733,0.161825938595,0.60930236312,0.0197647853054,0.043987403982,0.285770611616,-0.00442305067551,0.00577598004223,-0.00626357125146,22.9765600946,18.1652253906,20.5708927426,-0.485561325191,0.209401872355,1.13992696237,0.494318181818,0.229072682969
1,2,0.741227884051,0.273450778451,0.794316567665,0.172430088412,0.218445523768,0.767319613884,0.0509088525411,0.0875366984559,-0.0320551324785,29.1810343612,16.3360019859,22.7585181736,-0.652278105114,0.440184272301,1.14846002943,0.539772727273,0.36565799715
2,3,0.962167309821,0.360139907219,1.35079183673,1.47298358191,0.0396706313219,0.0308989172702,3.5982729004e-06,-8.09315155656e-05,-7.15485908853e-07,42.3688568497,9.79737417273,26.0831155112,0.61059144188,0.768760006731,0.727550833703,0.914285714286,0.418265902079
3,4,0.577223784306,0.328291531172,0.562544135194,0.22286580563,0.0156750923503,0.0806673749003,0.000847038602348,0.0183873256016,0.000135485208091,26.9501542035,7.96876114702,17.4594576753,0.266529790162,0.704314821843,0.401153298099,0.752136752137,0.670255382179
0,1,0.85077436208,0.405446705873,1.12711882274,0.798094049162,0.760376908784,3.43261699005,2.24827738306,1.7047828788,-0.342525853377,35.2791103969,11.999781632,23.6394460144,0.377899441982,0.659861558384,0.518066676873,0.487012987013,0.469978495859
1,2,1.11646595869,0.392399151417,1.78340353744,2.69401303917,0.908188905703,1.66360781246,1.51116194755,1.83247377403,0.111190265314,45.8562485689,9.3393795921,27.5978140805,0.342085179003,0.796333544859,0.409140470365,0.964169381107,0.296138679617
2,3,0.873190044623,0.371061054425,1.14611295611,0.977669084918,1.67605757928,2.74483362472,0.386435761871,0.796927178941,-0.407630721403,36.2052352267,9.82891918154,23.0170772041,0.192971159553,0.728522156533,0.334018655164,0.671009771987,0.405933804284
3,4,0.602963989957,0.453908145461,0.727113503353,0.282763399723,1.02328040628,2.08869680336,0.437790745708,0.470199502253,-0.215975131317,27.7565764349,10.9343217767,19.3454491058,0.296040015103,0.606063744844,0.494651466314,0.56862745098,0.743587869632
0,1,0.609460744809,0.245460580884,0.549560671371,0.0280630907189,0.027149905677,0.0581772344909,0.000597193001074,0.00557968532754,0.00144491059328,37.0665262574,27.0552975201,32.0609118888,-0.0254558562283,0.27008812932,1.36943206901,0.697286012526,0.437434119863
1,2,0.634085500877,0.24776833923,0.589996992691,0.00601536156212,0.0640967201196,0.000868299609474,-0.000190675070689,0.000300203863316,-1.17332709304e-05,35.7636243406,31.3341929849,33.5489086628,-0.353409520754,0.123852977359,1.10550076347,0.872651356994,0.390483894612
2,3,0.651909957497,0.233504673451,0.611727735859,0.0380444243658,0.00310978110676,0.0149225353021,-5.12970784451e-06,0.00048051122048,-1.23687818789e-05,39.2754204052,28.2256658721,33.7505431386,0.318833500092,0.281340197485,0.769488730966,0.897489539749,0.307051279428
3,4,0.804282609545,0.196623652932,0.873693152474,0.0304554452734,0.0708585186307,0.315026805542,-0.00548435442501,-0.00517315645821,-0.00481788853878,44.7914074879,36.5817878584,40.6865976732,0.715006635165,0.183285591811,0.972354234968,0.62486938349,0.171301782506
0,1,0.667350506741,0.170085955361,0.60341214737,0.0225411481493,0.0889507329355,0.0202888277177,0.00114919841534,0.00382798529269,0.000178763082837,25.6925891807,19.9265888547,22.8095890177,-0.127259632794,0.224422703584,0.782218707262,0.579908675799,0.223987761909
1,2,0.757543502993,0.321002047844,0.861027710014,0.352906431411,0.349194828826,1.45354986858,0.110235364497,0.190877974427,0.101190145294,35.7023277344,15.292623787,25.4974757607,-0.563106507684,0.571663116736,1.35788956066,0.936073059361,0.375591633093
2,3,0.796104231308,0.320698814875,0.94130860197,0.579273491785,0.125420788705,0.348581872684,0.00347627655375,0.0656781492938,-0.00732489740664,38.5292156985,12.5356188318,25.5324172651,0.685083950636,0.674646405214,0.849973754763,0.97247706422,0.423444765217
3,4,0.685868840714,0.3837579803,0.787331975347,0.526899002101,0.239650446547,0.227965997733,-0.00094022060465,0.026746599343,-0.0037016612144,36.3668200074,7.3287581115,21.8477890594,0.475013452766,0.798476795331,0.549420103871,0.713958810069,0.673656795193
0,1,0.629458976916,0.243561968583,0.579839665326,0.108476289726,0.217743351067,0.244012588703,-0.000668372142095,-0.00844468582915,0.00348630803018,29.2964506269,15.3771020937,22.3367763603,0.111797197725,0.475120645519,0.535821740904,0.699152542373,0.308404380228
1,2,0.871828938269,0.441104608535,1.21495708848,0.950969841324,0.0463239237452,0.49477609182,0.00127284303658,0.194981240932,-0.0205301632953,45.4696207919,15.0450180489,30.2573194204,0.314288497463,0.669119341949,0.461180245829,0.940677966102,0.538892587508
2,3,0.876770229102,0.351121781437,1.14021729289,0.745509465721,0.297161740538,0.181363989857,-0.00012978031067,-0.00805142455725,0.000528357567125,43.3984725713,16.1301298544,29.7643012128,0.338502893185,0.628324940978,0.507614167067,0.68085106383,0.402359478109
3,4,0.710457911412,0.288220784263,0.749784755748,0.232909329759,0.471862400249,0.979959603892,0.0383844937335,0.115723650443,-0.0390138317522,34.072171221,15.8644769253,24.9683240732,0.410082717561,0.534386088212,0.624351267595,0.777070063694,0.421977381969
0,1,0.746821190106,0.147169055434,0.737768595041,0.244872410768,0.0618743044714,0.0595519745674,0.000248987684487,0.00369587296445,0.00131271929536,40.3367210053,17.9069268566,29.121823931,0.0555478805065,0.556063893883,2.23579248503,0.933333333333,0.17328679514
1,2,0.604932859524,0.182536095828,0.508358585859,0.0148924592838,0.00344697490218,0.0162525596123,-3.07920740397e-05,0.000362579600068,-4.45484900188e-05,28.8464744843,22.5820188755,25.7142466799,-0.210949629896,0.217165380544,0.800425169862,0.672727272727,0.285589209408
2,3,0.750388491866,0.257359702209,0.803681137462,0.177061928509,0.61281401225,0.92259803539,-0.0340155958225,-0.0576500206156,0.0539243171174,40.1422523934,22.4474570182,31.2948547058,0.0497401125515,0.440802254984,0.561191794768,0.483282674772,0.351701975238
3,4,0.632611217094,0.336694581527,0.654741975818,0.27147327985,0.0529346112386,0.0535515829286,-1.32805002752e-05,-0.00136854941382,-0.000101536314003,39.3658323029,13.2752060383,26.3205191706,0.233740942706,0.662773393533,0.41148324089,0.849772382398,0.6786099998
0,1,0.914371719942,0.254041707231,1.14666757735,0.941946293552,0.298903605679,3.25261595998,1.07721184764,1.46292586906,0.0632580558913,50.6144265247,14.5984713159,32.6064489203,0.416403813416,0.711574894388,0.523760054912,0.885950413223,0.273445923515
1,2,0.730611067498,0.186400718346,0.723879516426,0.103233723867,0.25269856046,0.312085069702,-0.0237002339917,0.00524049418921,-0.0131784513194,35.5621607702,22.0708212603,28.8164910153,0.727490073115,0.37937344688,1.05267674137,0.826446280992,0.241813005237
2,3,0.740458249616,0.288630289379,0.806726456166,0.237279573009,0.410787536436,2.07756236171,0.239693364502,0.301365932285,-0.104314937972,39.5015316274,19.6329623685,29.5672469979,0.652681900722,0.502982250064,0.852363859971,0.885572139303,0.4001623516
3,4,0.598384757978,0.35570297002,0.61781007412,0.268622395336,0.387829917529,0.582890564719,0.121050547034,0.198664450692,-0.00959819990623,37.0460039509,10.9646126398,24.0053082954,0.0673497559739,0.704027115737,0.303501198854,0.718543046358,0.678342340645
0,1,0.636087986799,0.184752844698,0.558488147333,0.0554896666499,0.0463100566209,0.119120775955,8.3152334118e-05,0.00345907293035,0.000944085867061,35.0144844079,22.3292919864,28.6718881971,-0.445247749187,0.362284141434,0.761993725839,0.89896373057,0.259058664075
1,2,0.590279086312,0.178921209812,0.484273067733,0.00731167929225,0.0226908056894,0.0342840562472,-1.11382007447e-05,-0.000364373534902,8.78213260282e-05,29.6604538295,24.8131560223,27.2368049259,0.212666590758,0.16342628589,0.850231020912,0.645077720207,0.271479865467
2,3,0.702780469708,0.330240551787,0.769416427728,0.401063671917,0.0322304534857,0.0206104729588,0.000535805586169,0.0139512885698,-0.000175896968095,46.4777038402,14.4784544461,30.4780791431,0.217776600089,0.688486021258,2.6232544087,0.909090909091,0.560275002336
3,4,0.814998513927,0.266633406222,0.937198140774,0.649242202451,0.0491438941786,0.155818764311,0.00265594386204,0.040326961245,0.000210462577552,51.8424032893,14.2367231952,33.0395632423,-0.348533695946,0.725384583045,2.20645508918,0.897535667964,0.262729353715
0,1,1.66712457668,0.310649946753,3.65850340136,12.3761754598,18.8844805718,23.058499811,-9.91603217946,9.52967630314,38.4345595771,54.9010251428,7.68246675284,31.2917459478,-0.162573184663,0.860066970829,0.215544864598,0.771428571429,0.15422305245
1,2,0.829963304026,0.424332894466,1.10446712018,0.603225526915,1.2337753784,1.11496491794,-0.0120469133196,-0.0030890792537,0.0487085396585,28.1083633157,11.7333836835,19.9208734996,-0.0684443263664,0.582566101352,0.422852149192,0.552380952381,0.51986038542
2,3,0.739862276792,0.206534417211,0.757720044379,0.346150277346,0.518693420499,0.557050700281,-0.0027090722903,-0.0446287697168,-0.00716531065069,23.6635418613,8.39403737781,16.0287896196,-0.297564342121,0.645275528617,0.466158901875,0.701923076923,0.247767686766
3,4,0.609755635704,0.480169335561,0.768686614317,0.430041093578,0.255019426809,1.47187626815,0.166427899642,0.506203634739,-0.0634380632367,24.401332591,6.87000562983,15.6356691104,-0.341399586074,0.718457768476,0.451083919586,0.794258373206,0.626381484248
0,1,0.727561178344,0.173373459476,0.712104313128,0.169185101997,0.0108435171491,0.0183936424197,-1.39433012972e-05,-0.000163479937642,1.66530841531e-05,41.6211735726,21.5361930741,31.5786833234,0.702261049591,0.482566414506,1.1006414834,0.837872892348,0.207933335962
1,2,0.766287693096,0.19788391231,0.797322190091,0.0221076807771,0.0478638102882,0.134499670963,-0.0014726837788,-0.00786105434095,0.00298889085025,38.1935260039,31.6258787329,34.9097023684,0.498477914389,0.171957081689,0.903407063593,0.581063553826,0.20645840543
2,3,0.803935887864,0.254257955452,0.907340862857,0.475725996046,0.267662728051,0.237403578662,0.00349428497499,0.0339794281319,0.00661916440904,49.5610062497,18.2944569108,33.9277315803,0.0980207856565,0.630869946049,0.381752447425,0.886866059818,0.333461971437
3,4,0.431651694861,0.209715041021,0.293498060381,0.0206055954846,0.00287135382143,0.00526232194751,1.47485285e-06,0.000214349500681,6.47088944665e-07,25.9431804393,15.1962302782,20.5697053587,0.182616380135,0.414249524504,0.610610557273,0.906493506494,0.51986038542
0,1,0.696309964805,0.233603053712,0.68676173276,0.0109060096335,0.0471074488169,0.469191467174,-0.00631765512404,0.00725567353952,-0.00954950962881,40.6838660712,34.9032109034,37.7935384873,-0.616323496712,0.142087164421,1.05178518115,0.671128107075,0.327626781862
1,2,0.696230261021,0.24888143539,0.695997499351,0.000809272837039,0.00416784558034,0.0584265476994,-0.00039301602785,-0.000426463341528,-3.35883506472e-05,38.9299293761,37.3699630192,38.1499461977,0.213672706952,0.0400711324664,1.03791584681,0.919694072658,0.384753862034
2,3,0.70514237918,0.223264287993,0.697848314029,0.0098901287318,0.021277732673,0.0926323629914,0.00188603622357,0.00369884519518,0.000918233718179,40.8014344786,35.347666173,38.0745503258,0.192728721173,0.133666092267,1.14205308977,0.672413793103,0.304126635118
3,4,0.584927508608,0.23631310457,0.507160550354,0.017405295925,0.0031683127325,0.0465067198363,-3.82471708563e-05,0.00207808989086,-0.000105968896118,36.5471946468,28.0041722592,32.275683453,-0.314802315072,0.233753164098,0.807802060062,0.962679425837,0.385317616006
0,1,0.544601216335,0.189316186207,0.42294545591,0.0290472397324,0.0528709306348,0.136437708608,-1.01176677695e-05,0.00518255795273,0.00149759497287,32.2979637174,21.0693560103,26.6836598639,-0.282791204165,0.347656830795,0.70163980687,0.782707622298,0.299770704758
1,2,0.551881954918,0.261193973191,0.474800359068,0.0662823777323,0.043577014655,0.00224356930507,4.73844463897e-05,0.000301065720641,4.01331204865e-05,35.8585837104,19.5361417719,27.6973627411,0.584661195964,0.45518925316,1.24005018764,0.829157175399,0.494213738226
2,3,0.830625732826,0.188405140498,0.924070288137,0.161293940654,0.0117032542459,0.197214888073,-3.47782862191e-06,0.0247512546195,-0.00272343598215,48.2483357904,30.2891555742,39.2687456823,-0.420251773457,0.372223827455,1.34781579719,0.542141230068,0.164328556069
3,4,0.793429936777,0.196083604048,0.851844098974,0.0677265897381,0.0139762816673,0.16244037611,0.00312055407467,-0.0199743586693,0.000408372451083,44.1656127186,32.2128507337,38.1892317262,0.409924379599,0.2706350314,1.23560039771,0.741163055872,0.146946666226
0,1,0.878600178107,0.201493835595,1.03355400202,0.49210472386,0.0233222322677,0.0630600041737,0.000103943278113,-0.00916018709779,-3.53388481437e-05,49.7063316868,21.7449393651,35.725635526,-0.625831825633,0.562531801741,1.24141945605,0.955056179775,0.198904728078
1,2,0.685054364574,0.249833907491,0.677233982367,0.0541544250809,0.230900728905,0.39591196529,-0.00454095281232,-0.0112835128523,0.0136609750753,35.9714027036,25.1418303507,30.5566165272,-0.60681273366,0.301060607564,0.886281064307,0.67229254571,0.366376280498
2,3,0.773955793749,0.249582102986,0.842307243418,0.152476954844,0.0733705179399,0.0997551191741,0.00440751492515,0.0177572374194,0.00586410546821,41.8691735356,25.3474674815,33.6083205086,0.285042321824,0.394603109136,1.51001953602,0.860759493671,0.277433968472
3,4,0.540741345661,0.271615153807,0.466990676453,0.0764648937786,0.0101266185911,0.0308470565304,8.38274696293e-06,0.000495978002645,9.82190242467e-07,32.492910397,16.4457987054,24.4693545512,0.206079113356,0.493865015337,1.8363210185,0.811267605634,0.549306144334
0,1,0.745006442425,0.216064007983,0.765190371337,0.05456487662,0.409931983236,1.26914396133,0.000704504341268,0.00844322007242,-0.110746519834,30.8680688744,22.5198923727,26.6939806235,0.32446935051,0.270446996074,0.780210352006,0.352201257862,0.268265863442
1,2,0.676855375699,0.304482326627,0.701830732293,0.174484393481,0.881549751062,1.46711938773,0.121199484322,0.191062168155,-0.00360907486533,32.6466829889,16.4462702187,24.5464766038,0.199139754888,0.496234572305,0.539903484576,0.90756302521,0.334429922743
2,3,0.696267214791,0.374321043853,0.796099322082,0.425193526645,0.722052541914,0.857726292324,0.0113694931567,0.0942599269503,-0.0259748379794,37.1302560067,11.709705296,24.4199806514,0.77199153228,0.684631711296,0.978276339345,0.718487394958,0.644123374302
3,4,0.894840658422,0.396481138346,1.22052203234,1.16288694427,0.133720616815,4.29903160838,1.14109612904,1.95752970146,0.275145424582,46.7819138171,11.6329914121,29.2074526146,0.469766452986,0.751335709403,0.560849399588,0.743697478992,0.504765257673
0,1,0.708881515328,0.192501812723,0.687084120125,0.117603715544,0.0521827449945,0.0114431436657,-0.000332361732735,-0.00256058185455,-3.35191381279e-05,41.175354218,23.8006539505,32.4880040843,-0.267206206776,0.421968446841,1.58298278408,0.857837181045,0.260914957951
1,2,0.703263101885,0.219001429032,0.690850384377,0.0274980389353,0.0189593712113,0.0106159491294,0.00018326951647,0.0020668974205,-0.000112993844354,37.5511413972,29.3971298792,33.4741356382,0.211800643849,0.217144172311,1.24908554346,0.821385176185,0.298189071896
2,3,0.766179261504,0.275301337727,0.846040522758,0.0441804970415,0.0900734055767,0.186173682967,0.0160572062815,0.0312509984332,-0.00485758862831,41.6453250676,32.3119788429,36.9786519553,0.0208985693922,0.224115100783,1.28855296065,0.95006090134,0.3578536991
3,4,0.567867690512,0.276415343236,0.508471415632,0.069913199325,0.025256473677,0.0271215515951,-1.26249939071e-05,-0.000498240229679,-1.80904941366e-06,35.6457397307,20.0308575366,27.8382986336,-0.409404410625,0.43805745966,0.689768041656,0.897810218978,0.549982734733
0,1,0.588536649557,0.230374809985,0.507413903061,0.0796279637131,0.018473786405,0.41232286576,0.00271782779046,0.0489879476293,0.00997777849222,18.8079765712,10.0450422816,14.4265094264,0.212267466191,0.465915844614,1.7477945514,0.392857142857,0.34657359028
1,2,0.730544564584,0.270339685591,0.770826690051,0.329586707865,0.377659067895,0.233272298079,-0.00258610399699,-0.0189031350729,-0.00550071011224,24.5463959999,9.38803268539,16.9672143426,-0.125095228755,0.617539263791,2.48670312301,0.875,0.366283605707
2,3,1.19333170214,0.372047341732,2.00304358412,3.5419011823,1.92259994906,3.52792202299,6.43161950531,4.9596715271,-0.546290840068,41.5325975564,7.33116927388,24.4318834151,-0.213970462178,0.823483969094,3.57460610316,0.81981981982,0.178941317287
3,4,1.14428512102,0.526433321873,2.02399002594,3.58857436876,8.12586333018,11.5696296772,70.9250788239,15.1083217294,5.55238576111,41.8040801444,7.6038139388,24.7039470416,-0.228308419161,0.818108330275,3.39187016303,0.295964125561,0.478122003779
0,1,0.808169698519,0.212860128115,0.888865657108,0.162030859755,0.0320701872949,0.120154281789,-0.00184860555866,0.0184323435265,-0.00123196277261,46.2165485468,28.3619152057,37.2892318762,0.534934404309,0.386325545772,1.24733598107,0.686819830713,0.257972606243
1,2,0.700326170688,0.225213338583,0.689528871014,0.0360841352894,0.0453251634093,0.027747647767,-0.000392514962195,-0.00541506111941,0.000992292696506,38.1170921975,28.7278727412,33.4224824694,-0.500514759387,0.246325701017,0.860950887329,0.842615012107,0.337649211493
2,3,0.734438464162,0.243674499824,0.762912662911,0.25312499336,0.034885258116,0.0161778787153,2.69862551116e-06,0.000306041783855,-1.29170468771e-06,45.7326816999,20.7167869805,33.2247343402,-0.249808675719,0.547002576486,1.9362289947,0.799031476998,0.328193916044
3,4,0.513277661294,0.257374289325,0.420019171127,0.00110491093481,0.0140105247739,0.0296943414296,2.02556962466e-05,-0.00073166596478,0.000434971317132,27.3639266566,25.2776355567,26.3207811066,-0.598080385896,0.0762423875058,1.02939161903,0.961259079903,0.605519017749
0,1,0.629140550632,0.252775722212,0.58481181228,0.0445905605075,0.0490859345267,0.349164774962,0.00864248394731,0.01691402614,-0.00558757991116,36.1963735209,24.7996578598,30.4980156903,0.0366480075168,0.314857941626,0.68590599984,0.561360874848,0.400477411503
1,2,0.72053066984,0.236712790165,0.732648693768,0.0604205985627,0.119711063488,0.0686460332898,-2.91851593935e-05,-0.00198064741046,-0.000294036771659,40.1071009474,28.2907998951,34.1989504212,-0.326272939446,0.294618677821,0.760964344394,0.995133819951,0.286479601516
2,3,0.72669705482,0.250566706239,0.752606247891,0.286323083936,0.324782926788,0.427639190501,-0.00671291227859,0.0456097858457,0.00429500452156,46.0106005128,18.9101555656,32.4603780392,0.756376430664,0.589004373887,1.04213163998,0.851581508516,0.355013210261
3,4,0.631482516193,0.230485559471,0.576279484482,0.057649347302,0.0271531999871,0.239381642948,0.00149964058966,0.0269579335394,0.00593794906328,36.6128349937,23.4947258074,30.0537804005,-0.643439813354,0.358292636682,1.12439299532,0.255785627284,0.328766712958
0,1,0.84342898183,0.127353605069,0.925937255144,0.253294308811,0.170016484698,0.0587113178531,-3.90698059102e-05,0.000507576622775,3.94343252954e-05,53.9434288211,29.334672147,41.639050484,-0.271045435095,0.456195633312,0.603834792529,0.978388998035,0.122331355953
1,2,0.749578832356,0.176402507634,0.755357545135,0.0620112258525,0.0533001523848,0.258335040984,-0.00274608809177,-0.0174763162086,-0.00299083562638,45.1985067332,32.0918912296,38.6451989814,-0.242025584134,0.289978949547,1.3505759752,0.857423795477,0.209205026649
