,Pop,Raio_medio,std_R,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Excent,flong,sym,Conc
2,3,0.529119992749,0.193296791546,0.405022083037,0.0123848108964,0.0353201521604,0.138350896991,-0.000114214518155,-4.46289995197e-05,-0.00118172522429,29.5915581801,22.3198250471,25.9556916136,0.393710787851,0.245736743188,0.821697502124,0.514150943396,0.351335639023
3,4,0.822450308962,0.179929795741,0.903677991568,0.0315336338529,0.108559041064,0.849276913761,-0.0516585155056,-0.0176558764976,0.0271744448035,42.8482342799,35.1129502956,38.9805922877,0.696411976563,0.180527485304,1.03541483446,0.506478209658,0.147647648059
0,1,0.712063127943,0.25895194704,0.730618225747,0.29259485026,0.117420829418,0.959996137684,0.0621708199037,0.190819693329,0.0355885745178,47.7612839725,18.4477084559,33.1044962142,-0.594008776068,0.613751831577,1.32831924995,0.19397993311,0.315641742148
1,2,0.608553449979,0.271768318817,0.565906758211,0.13482755653,0.0795813196858,0.167179106335,0.00106685117774,0.00115587484765,-0.00237735459493,40.8914061633,18.8706842328,29.8810451981,0.140120908814,0.538517111458,2.07668394441,0.794642857143,0.517845406176
2,3,0.717990843437,0.216292758483,0.716430664062,0.0112151690495,0.0360321163514,0.451939391651,0.000694783596512,0.00426539074075,-0.0190376583595,38.3877530969,33.0766974194,35.7322252581,-0.0210837464352,0.138352866448,0.861762887185,0.776785714286,0.289578828026
3,4,0.643337945422,0.193259400035,0.574926259566,0.0465136290602,0.096501601964,0.444424237695,-0.0007380463228,0.0131083259904,0.0146000004946,37.6397240979,25.3729557623,31.5063399301,-0.434710934947,0.325899528479,0.781173206188,0.662946428571,0.300266003394
0,1,0.733640394336,0.235458068643,0.755661373285,0.0393766826059,0.152656652307,0.152963028317,0.00922565423501,0.0255645416,-0.0157340586533,44.8680798388,34.2891587362,39.5786192875,0.284115378762,0.235778333741,1.25239367157,0.544075829384,0.328136725224
1,2,0.695318832008,0.25106618665,0.696270465094,0.0458209799809,0.069916222974,0.0261652280756,0.00132983087223,0.00766210825165,-0.00115486850804,43.8060858316,31.8826461409,37.8443659863,0.236036448368,0.272186831221,0.755044405394,0.861480075901,0.364324447175
2,3,0.603187567932,0.226414804729,0.528851866388,0.0233738282387,0.00838218103497,0.0152977982451,0.000117112929998,0.000329513821683,1.58741839911e-06,37.9091196008,28.1520535624,33.0305865816,-0.649812538671,0.257380444103,1.08068014842,0.741935483871,0.361452122163
3,4,0.642464326182,0.220262429397,0.587693398961,0.0647116094435,0.0784336359681,0.358138498068,0.00549095260953,0.0158651763593,0.0089681786814,42.1319448027,26.506878299,34.3194115509,0.771440234149,0.370860319333,1.01215576565,0.741935483871,0.289578828026
0,1,0.826969068202,0.158834033828,0.902445628439,0.0342508649199,0.00480602792962,0.477446136181,0.00532138949591,0.0318072354479,0.00458103386579,48.2419238185,39.1814251401,43.7116744793,-0.170572263122,0.187813792677,1.2161854427,0.345794392523,0.139600241743
1,2,0.707999465703,0.197666507121,0.688278651442,0.0330821608292,0.0535361716115,0.101613113409,-0.000406913711833,-0.00110116690481,0.000374897591281,43.1324695731,32.9039447801,38.0182071766,-0.338333732208,0.237142108817,0.811373705075,0.950420954163,0.268838856626
2,3,0.644397254565,0.221136593257,0.591214610929,0.00320950539959,0.0371645535924,0.250412801781,-0.00327472019546,0.000316106806881,-0.000221900025671,37.2174673566,33.8067123497,35.5120898531,0.531068014637,0.0916439309038,1.04780855649,0.797006548176,0.347786596056
3,4,0.493191279426,0.236255512692,0.381250964384,0.0044316179647,0.00326398355132,0.108063643214,0.00034786107921,0.00281867403364,-0.000323641393115,30.92808483,25.9260041001,28.427044465,-0.781960841018,0.161732637422,1.00120109661,0.548689138577,0.531522307618
0,1,0.608649455607,0.202289728505,0.522645464974,0.049887058709,0.0233485708556,0.236785269337,0.00223730866023,0.0148737163929,0.00175546845081,21.7820047297,13.7967134275,17.7893590786,-0.728426751869,0.366600384186,0.952536547926,0.496855345912,0.294663749085
1,2,1.05868888876,0.476083301592,1.71697399715,2.66190955798,0.114863137181,0.260020861202,0.00422562687371,0.0596537896315,-0.00118378571332,46.0755391379,7.35987238608,26.717705762,0.229973042094,0.840265083735,3.5308395565,0.687697160883,0.462865623166
2,3,0.82172369186,0.417793617075,1.08267571575,0.749965094634,1.19077425067,2.64464377305,1.83746058236,1.40441780243,0.392287755635,35.1491640423,11.7204553963,23.4348097193,0.233840855072,0.666550948915,2.4479674238,0.391167192429,0.556433408724
3,4,0.71913951744,0.327328507902,0.795490053638,0.335298242701,0.0510256898471,0.0179180320069,-6.94926275905e-06,-0.000347885223096,2.43934727057e-06,29.5204680315,11.7142372868,20.6173526592,0.0602611689719,0.603182535103,2.49213085905,0.719242902208,0.481169482237
0,1,0.804483769058,0.254867394903,0.905717786785,0.169357193165,0.346647017656,0.815139905261,0.105254610467,0.173095877364,-0.116490580897,36.8342983655,22.5613187712,29.6978085684,-0.390311776946,0.387491556175,0.715488552324,0.629126213592,0.301538457568
1,2,0.767894091999,0.227201244272,0.817188753804,0.316407277442,0.290514767591,0.943591906358,0.0792174364188,0.29018361693,-0.0112735938533,37.6606024615,16.1808250735,26.9207137675,-0.286724384783,0.570351401308,0.516957466857,0.949416342412,0.288300119738
2,3,0.750510114887,0.202095800109,0.769837544853,0.31610232265,0.0109785161939,0.00104828399099,-7.07316660787e-07,0.00031483051413,6.28520409778e-07,37.004934905,14.6089282595,25.8069315823,0.667462799855,0.60521675563,0.841679886595,0.879377431907,0.211972001247
3,4,0.457609737517,0.258645106995,0.351984890006,0.0512017290733,0.0497261496525,0.137490771862,0.00216200169059,0.0136981364544,0.000246355424636,24.3814323074,11.3677918916,17.8746120995,0.358720258579,0.533752088546,0.589367141315,0.809338521401,0.513877193867
0,1,0.816810418489,0.195608426032,0.897704961961,0.0534358648228,0.0349863423791,0.219880312364,0.000405698702387,0.0132345438015,0.00301637274948,41.5048306352,31.8927041476,36.6987673914,0.252353325687,0.231590548389,0.795062462935,0.715596330275,0.209582297601
1,2,0.812298683598,0.22222632042,0.903670751786,0.23886708212,0.273280312062,0.628970884659,0.00892705730434,0.11556410279,0.0467474028428,46.0655450951,25.1466500062,35.6060975506,-0.347809261355,0.454111528383,0.642844274333,0.98687664042,0.224022006139
2,3,0.674204096034,0.233888254736,0.648853686596,0.0476139518881,0.0885596020087,0.297583723223,0.00508875771072,0.0149434028241,0.0070652261983,36.3510562256,25.618484499,30.9847703623,0.67384772457,0.2952478646,0.928166065575,0.860892388451,0.345605222381
3,4,0.467080937828,0.22219256269,0.340837070563,0.0377365221961,0.0208926565833,0.0356105487095,0.000181714553532,0.00295152542933,-5.66543061425e-06,28.5567201697,14.9460738732,21.7513970215,0.0494086829432,0.476617980484,0.525536812065,0.992125984252,0.50345238168
0,1,0.709586221659,0.215947865308,0.700129695002,0.242420331518,0.0817446863309,0.0292935563832,-1.29065829494e-05,0.0016585984604,5.90437835862e-05,37.5436435959,15.6710377616,26.6073406788,0.610190956595,0.582591451957,1.27925218444,0.93062605753,0.280280319391
1,2,0.89939729175,0.201988910942,1.08143586396,0.651275556969,0.153151009807,0.588881600916,0.00166227389308,0.116830978495,0.0165722095002,47.2456414898,18.0101011273,32.6278713086,-0.332694201977,0.618798675193,0.510094605847,0.957698815567,0.162671316331
2,3,0.636264693758,0.219241900552,0.578307453282,0.0233869369503,0.0191248096525,0.103966971811,-0.000235976317126,-0.000565392401897,-0.00111715385099,29.3495353355,22.3851990279,25.8673671817,0.755646694457,0.23728949123,0.984396027002,0.699490662139,0.314654160937
3,4,0.527600365558,0.269712820265,0.447492099971,0.0302803053239,0.0374188743933,0.229104811868,0.00444118959876,0.0158376589078,-0.00383620639062,27.0809024214,17.9640218207,22.522462121,0.210347537246,0.336653500644,0.689974008356,0.908474576271,0.565961066169
0,1,0.593471017285,0.181918612897,0.490295420104,0.00208432952908,0.0165905662354,0.0879970685358,-0.000313170648531,-0.00111853895593,1.94197910439e-05,23.9918771465,21.852789144,22.9223331452,-0.281739251839,0.089158842778,0.924147228461,0.599627560521,0.275982862536
1,2,0.624224084243,0.23140282107,0.563937177713,0.0723882965066,0.00666831418776,0.0482435317686,2.74332176688e-05,0.00104738014983,-0.000137407720745,29.9103496346,17.7962929416,23.8533212881,0.453152662266,0.405012206177,0.738479345191,0.752327746741,0.310428283077
2,3,0.718062202123,0.344809764085,0.810271639444,0.444148912586,0.221756430888,1.17609520305,0.107539006429,0.249488407474,0.0118866488308,39.7503054552,12.4054231942,26.0778643247,-0.605194934215,0.687916280086,1.34800862,0.654205607477,0.53135666373
3,4,0.863603205618,0.253052853746,1.03246129427,0.593933249052,0.0722281837002,0.462255653792,0.0173989484515,0.0937952470357,0.0054320604034,43.9654118947,16.7523004945,30.3588561946,-0.200825691531,0.618966369867,2.32174759448,0.787313432836,0.222899529821
0,1,0.672705935919,0.245948283419,0.652781679029,0.0898369896145,0.0929163433627,0.0109594206626,-0.00105707912551,-0.00593879925999,-7.73845160186e-05,31.984302438,19.472530501,25.7284164695,-0.697031939015,0.391184768255,1.084264544,0.629422718808,0.320233461366
1,2,0.663494803567,0.26148006491,0.647129199047,0.0525792466887,0.155783288594,0.0874517092102,8.86110354581e-05,-0.0024839312087,-0.002263965303,30.6803965403,21.1836443438,25.932020442,-0.201234568613,0.309538117735,1.40266351509,0.916201117318,0.33822402018
2,3,0.769614477056,0.344817388193,0.908250502227,0.447859233749,0.391865797762,1.19719373458,0.194957570614,0.292722858405,-0.0719253327575,41.0840175191,15.9924850871,28.5382513031,-0.512776390028,0.610737068749,1.49564912113,0.856074766355,0.480253149358
3,4,0.846558758855,0.321195873879,1.04509634663,0.592312428379,0.321121233146,0.728163404847,0.0343831329558,0.0718068282039,0.0397616094253,44.1063960362,17.1846558261,30.6455259311,-0.155154375766,0.61038177293,2.38626977122,0.90671641791,0.289901700343
0,1,0.825240160816,0.163008171418,0.901135971181,0.0109348771588,0.0261340590869,0.805034005818,-0.0267846297305,0.0340962976551,0.00534535001069,45.0947602154,40.1329847952,42.6138725053,-0.354296899233,0.110029976798,1.09235668801,0.055390702275,0.116637348594
1,2,0.55319863354,0.258945658794,0.475061171818,0.00757285557289,0.00414553931331,0.180170227564,-0.000988103691121,0.00675328079675,-0.000998531480366,33.7124975065,28.0109780391,30.8617377728,-0.5761067806,0.169121835793,1.07744756166,0.623145400593,0.501148412721
2,3,0.602408398444,0.218791821156,0.524115468219,0.00404320878765,0.000134979825365,0.0452653462483,3.12887282588e-05,-0.000520302572033,-4.35579114027e-06,34.4380898027,30.4852095363,32.4616496695,0.056161078839,0.114782216118,0.8859048491,0.909811694747,0.275290827615
3,4,0.735190260674,0.224016607049,0.752964415253,0.118761535098,0.149403390869,0.60469770874,0.0085493337091,0.0353851940397,0.0183254235763,47.086265391,28.720373416,37.9033194035,-0.503358829422,0.390047752194,0.778987160636,0.734653465347,0.231359782344
0,1,0.917321278028,0.325029050864,1.20486364743,0.776764100323,1.17955237469,3.9448692364,2.78499480648,1.89660577756,0.637665885241,43.0412686387,16.949543705,29.9954061718,0.205263326759,0.606202506547,2.25247510633,0.0,0.342669294374
1,2,0.914806244281,0.27991070608,1.16434847009,0.825740222423,0.659519992264,0.565011977858,-0.0680336432045,-0.0882278639533,0.0325958993514,42.9053523005,15.0669713897,28.9861618451,0.189110848743,0.64883235816,2.50601737051,0.986486486486,0.299486524115
2,3,0.619588944665,0.217038558926,0.550766773817,0.026940436925,0.0187971710783,0.235990879638,0.00373701235055,0.014454756952,4.29261478394e-05,25.1390839443,18.4873501224,21.8132170334,0.623901596998,0.264597303412,1.09952109779,0.574660633484,0.31387661361
3,4,0.591200325337,0.410464267018,0.660130752259,0.312233603593,0.454540050013,1.36573987452,0.279658422723,0.33055761719,-0.0148525190514,32.8626497615,9.47617769227,21.1694137269,0.384606251702,0.711642921035,2.02583580684,0.455981941309,0.762614293311
0,1,0.735620056173,0.310231051526,0.809168975069,0.363562183378,0.162157353103,1.06810263219,0.162723022393,0.389820994334,-0.00697641794373,23.164832366,8.85205978896,16.0084460775,-0.138007623431,0.617866443016,0.406020018046,0.873684210526,0.378626254985
1,2,0.732493528027,0.327903533012,0.817590027701,0.233146480613,0.380824730453,1.22547938912,-0.135962238766,0.107234095547,-0.110653320562,22.229892902,11.2783102732,16.7541015876,-0.771254783485,0.492651164677,0.983433828705,0.315789473684,0.443266834054
2,3,0.675366195625,0.298628773886,0.699581258488,0.0576051039504,0.191694361064,0.728680659472,0.0228691052971,0.0805053537956,0.0292982630505,18.7959184718,13.1452864246,15.9706024482,-0.329177501641,0.300630802141,0.757034281537,0.606382978723,0.38727953055
3,4,0.803971637227,0.350754100675,0.981887405168,0.66714404821,1.09159219916,2.26398616368,0.0344557542996,0.777323395435,-0.0041400251008,26.0748850374,7.89982585851,16.9873554479,-0.445265673897,0.697033147138,0.55945837512,0.677248677249,0.402359478109
0,1,0.709674546068,0.189605911405,0.685255103746,0.0679575732644,0.080691339198,0.0500424895137,0.00314999841435,0.00561050432842,0.00155493503467,25.5849907503,17.1406333573,21.3628120538,0.553015491768,0.330051219304,0.84181718282,0.508670520231,0.250157970077
1,2,0.989373405987,0.451205645015,1.50554925436,1.65641486451,2.86572037608,15.2385338971,14.551987166,5.63422290923,3.94787445946,43.8961419729,12.2795232363,28.0878326046,0.645853792989,0.72025962455,0.786629568197,0.96231884058,0.510332830703
2,3,0.778936444478,0.311695682687,0.896324301617,0.518084058545,0.301993613564,0.379615720424,0.000504985225856,0.00231294205921,-0.00750176469307,33.3932980765,11.036991429,22.2151447528,0.551841290725,0.669484834841,0.684721063093,0.846376811594,0.380815054048
3,4,0.702889501689,0.45084487693,0.890126419686,0.570217081519,0.966100826719,3.96519726809,0.946524488688,0.899953544678,-0.257215187958,33.6442340871,9.63739934725,21.6408167172,0.572962418088,0.713549747565,0.69413566435,0.953488372093,0.798645783075
0,1,0.810815532067,0.308045501268,0.953425605536,0.535502980089,0.539638033971,3.86673648098,0.923563958339,0.888589969357,-0.35979118646,23.9367947083,8.68097176915,16.3088832387,-0.587900759443,0.637337752404,1.35583100315,0.0,0.363561255757
1,2,0.685206417824,0.272942179364,0.693463114037,0.0447248817052,0.0893033102196,0.935674333514,0.0531732380461,0.0594276373069,0.000696800074329,17.4891865058,12.7635974731,15.1263919894,-0.394689237426,0.270200619744,1.24381184318,0.591715976331,0.382869092741
2,3,0.652270479423,0.311005568852,0.665452890305,0.0756101767559,0.199013882845,0.625052271197,0.00287178122624,0.0369603830593,0.0421907848013,17.828739914,11.4883500524,14.6585449832,-0.367117387816,0.355627480806,1.37293201557,0.769230769231,0.456415255226
3,4,0.744678643778,0.31752099738,0.835334897237,0.399281419242,0.352897871183,1.69446493839,0.287959933476,0.42157664856,0.146634749186,22.2692852388,8.29248608597,15.2808856624,-0.517488077752,0.627626751508,1.50279717342,0.0,0.411093990949
0,1,0.737346116207,0.246884264757,0.769373098325,0.111193896507,0.0209028782462,0.221580289567,0.000118540922687,0.00785682327315,0.00279938057294,41.0502757161,25.8085073592,33.4293915377,-0.466603886488,0.371295151885,1.30207389759,0.958115183246,0.333243680897
1,2,0.822758104762,0.265954648327,0.952630593522,0.393533497552,0.198284778417,0.693599685105,0.0323261320152,0.0904827432028,0.0142940241713,49.1020202702,22.2804887022,35.6912544862,-0.706236003534,0.546240896412,1.10982190783,0.605504587156,0.319036332183
2,3,0.630771881204,0.239318215409,0.579898620504,0.0191979124247,0.0245042256493,0.0988486491725,-0.000419305084823,-0.00418330050746,0.00208023134784,33.1113660542,25.9516478822,29.5315069682,0.744833401058,0.216231434255,0.980820679667,0.56880733945,0.394519708237
3,4,0.598545156746,0.288631957833,0.562547988642,0.0332532232295,0.00450984484091,0.244434563714,0.00216941505621,0.0156041405889,-0.00056735169339,33.715299893,24.0868224235,28.9010611583,-0.711057988057,0.285581842665,1.04922896135,0.566186107471,0.556155887881
0,1,0.686483171599,0.217040237303,0.659857295114,0.183110673344,0.0845040267373,0.577486805903,0.0257690116729,0.0899599364786,-0.012857024242,42.0043518583,19.3961720532,30.7002619557,0.615928249771,0.538234225858,1.24489888103,0.45869297164,0.335548626915
1,2,0.709490757387,0.172767944577,0.678803018301,0.177704359336,0.0178223102347,0.0654275523229,-0.00102930706334,0.0165258642417,0.000699821994611,42.2465680576,20.4270526196,31.3368103386,-0.630622057266,0.516480188597,1.21105177794,0.611590628853,0.238059529921
2,3,0.635047922525,0.243305839163,0.590150057832,0.0178870859759,0.0204395937432,0.30546910121,0.000406779040029,0.0195675266296,0.00792377916045,34.2236517345,27.1747538922,30.6992028133,-0.0512825728133,0.20596568411,1.25781177059,0.464771322621,0.405209413975
3,4,0.663865895904,0.30752599698,0.682170400854,0.187698782037,0.189502225627,0.55370713345,0.00494459704702,0.0149861158566,0.0184857404331,42.508450602,20.0814273941,31.294938998,-0.360322460252,0.527589758984,0.594908051516,0.683950617284,0.629092479811
0,1,0.816599562665,0.167021056194,0.88368303918,0.154098954768,0.290103336809,0.684079890016,-0.0333775015618,0.135110329179,-0.102321977275,42.1185236752,26.1279316506,34.1232276629,-0.248956144034,0.379656992441,0.662231581834,0.673381294964,0.186464249245
1,2,0.686152252426,0.239440290314,0.672680198324,0.10545001809,0.0205366293063,0.551834918961,0.0163864832303,0.0858076736276,-0.00521658022978,37.2076108708,21.9762126817,29.5919117763,0.331277224518,0.409362435068,1.49296889729,0.0835734870317,0.33129659377
2,3,0.634099682193,0.236910262132,0.583602554626,0.0856793401352,0.0303930527054,0.386110320992,0.014721092916,0.0550645891213,-0.00307320464516,34.8758124007,20.0937403445,27.4847763726,0.229834841581,0.423848823545,0.616271363477,0.982708933718,0.386028692459
3,4,0.563293880772,0.265557927051,0.494622581203,0.0996057337229,0.045611140532,0.393069021723,0.0110800919517,0.0471892188934,0.00559018470245,33.5107998976,15.7518279992,24.6313139484,0.411285114094,0.529947716936,1.59192339004,0.311688311688,0.493520256506
0,1,0.824369099513,0.203432138302,0.917746724479,0.393786740022,0.247165541839,0.265319044254,-0.00618542767929,-0.037142861167,-0.00420691157325,35.6833759548,15.4642582238,25.5738170893,-0.222595065384,0.56662569586,0.486587627863,0.203883495146,0.209788750748
1,2,0.740453080314,0.378197522828,0.87966584975,0.26570871672,0.0330809306178,0.0223108770179,-0.000778281472063,-0.00504526460006,-2.34071561112e-05,33.9056257469,17.3233329096,25.6144793283,-0.310890003778,0.489072018935,0.595589548109,0.529126213592,0.539229213462
2,3,0.93248791461,0.397618158576,1.3141820345,1.34732697295,0.609160169425,1.19916603226,0.0088125520452,0.125641931859,0.0597259302208,45.0493004183,11.2169099312,28.1331051748,-0.269346636397,0.751008121612,0.370881867531,0.6,0.483715078217
3,4,0.547135606964,0.266485248447,0.472451619396,0.0711008732459,0.0988248636405,0.205556844275,0.0079591131615,0.0298030331262,-0.00699744727587,24.648315388,13.0065756762,18.8274455321,0.193625568412,0.472313808409,0.559950103467,0.676399026764,0.458145365937
0,1,0.770804715053,0.227813241794,0.822618335864,0.0958218895391,0.186080352243,0.690445869084,0.030350275995,0.105610144866,0.106123383378,41.2922170036,27.7971085286,34.5446627661,0.217690934082,0.326819663713,1.42681359585,0.507304116866,0.25652146115
1,2,0.73473450476,0.204410324727,0.740598473746,0.0378030863844,0.113935480793,0.28491244861,-0.00218110807491,-0.00937622359893,0.00522789436332,37.5253663484,28.6797748133,33.1025705808,-0.767370543811,0.23572298943,0.99058078665,0.770252324037,0.239317394209
2,3,0.710203541641,0.260568170483,0.730608633673,0.266718625852,0.0933423612983,0.543146558865,0.0469065442993,0.170425655022,0.0066315192566,43.279084942,17.9351370817,30.6071110118,0.111753822108,0.585593431428,2.33171412856,0.537949400799,0.392716409412
3,4,0.504697783284,0.236102232182,0.395795608873,0.0236178408207,0.0131062792735,0.0837021216636,0.00031631816514,0.00782555025528,-0.0012915169124,28.7473959864,19.0824635593,23.9149297728,0.385905026588,0.336202013972,0.751413935192,0.904255319149,0.514515186664
0,1,0.960181528752,0.292649682912,1.28137026239,1.19490584457,0.834635563182,6.6661751599,2.71194193211,2.31834567331,0.52411452747,48.2389676121,13.5826255932,30.9107966027,0.637336297583,0.718430425327,0.775470399634,0.922448979592,0.267722990909
1,2,0.747874241118,0.298054288041,0.825862220382,0.230043931234,0.341832507403,0.946371532776,0.0511005312181,0.0771579671766,0.0342761457409,35.7319236289,18.4015253946,27.0667245117,-0.679404508565,0.485011621941,1.13066699138,0.891615541922,0.390600740932
2,3,0.700005357944,0.301443712386,0.740110655275,0.185229336491,0.294825137911,1.03469181371,0.0378679075596,0.0495176092119,-0.0539747949266,33.8340446704,17.4044207879,25.6192327291,0.464971051299,0.485594437276,0.69572849403,0.470347648262,0.422744279306
3,4,0.56226152476,0.25221948935,0.483842907984,0.0391033195968,0.0322847007381,0.184072955769,0.00279141534417,0.0163757368039,0.00338045934304,25.8184731167,16.7273181933,21.272895655,-0.460521869862,0.352118224895,1.28722670023,0.519427402863,0.450490909851
0,1,0.780616626635,0.173369546527,0.813890738568,0.00868969915625,0.0496732000628,0.521225640576,-0.00865669461482,-0.0113221403579,0.00750775857844,35.0977837168,31.2837469642,33.1907653405,-0.160547847459,0.10866887731,0.8966303492,0.0559646539028,0.196109650192
1,2,0.872012508184,0.265055838367,1.05725521158,0.578040045259,0.249516901138,0.250924832581,0.00212101550175,0.0276229379203,0.0141157818143,49.6812404049,20.0818202978,34.8815303513,0.0208462304927,0.59578665641,0.404736314065,0.886597938144,0.312174710019
2,3,0.711469606148,0.259883184704,0.732356015002,0.117454668665,0.376291557608,0.731015539428,-0.00284203576697,-0.0227210614003,0.0263125473496,38.152959547,22.9689304591,30.560945003,-0.213156736545,0.3979777524,0.634386241253,0.481536189069,0.363866849139
3,4,0.439785197162,0.200634939176,0.297806754205,0.0244553622207,0.00762585131577,0.0186877128552,9.77145754279e-07,6.88337398449e-05,-4.13288495411e-05,24.8169315332,13.8481705174,19.3325510253,-0.00715041889096,0.441986995901,0.558054374438,0.781710914454,0.469425474757
0,1,0.780187008302,0.309468568943,0.894824547348,0.153921231065,0.436414188409,0.299139962001,-0.0122679943396,0.068282365791,0.0449780283826,31.8880931335,19.9241637495,25.9061284415,0.134394768279,0.375184848272,0.637008312499,0.556962025316,0.402359478109
1,2,0.789461218236,0.301257475888,0.909267180293,0.405923470202,0.16887643656,0.0867517748366,0.00869192374941,0.0247429591969,0.0114375459762,34.9077938655,14.6441457103,24.7759697879,0.312384373563,0.58049065585,0.52463135707,0.502538071066,0.296042544257
2,3,0.804765035157,0.418833124294,1.04792702724,0.814114829724,0.343241845598,0.241874693641,0.0153423334507,0.0625889714343,0.0205374928121,39.2016019634,10.7129547011,24.9572783322,0.108995293586,0.72672150717,0.294242093353,0.583756345178,0.555439440965
3,4,0.689064725046,0.415025296775,0.825813051557,0.363491707392,0.709874020352,1.05977538562,0.674095749477,0.540326984119,0.146194379521,33.5107536161,13.2365973394,23.3736754778,-0.060003632676,0.60500448629,0.399425480843,0.432569974555,0.56584109496
0,1,0.684355291368,0.242821192377,0.67075793981,0.105973376318,0.214449241217,0.439565774828,-0.000394286880731,0.00291012414731,0.0156656067734,39.2208758901,23.0872998106,31.1540878504,-0.190533625779,0.411351753712,1.62473068528,0.981865284974,0.314930704858
1,2,0.724097206055,0.211173866614,0.724653918555,0.0455640449699,0.103303926737,0.00731992162132,0.000237208629976,-0.00115864400772,-0.00141192999422,38.033769115,28.0760590492,33.0549140821,-0.29178490347,0.261812339337,0.778058834945,0.684824902724,0.244180617765
2,3,0.662177100624,0.312658710679,0.682939097404,0.308752131446,0.0247347617159,0.48203453205,0.0147792701996,0.109196438303,0.00494599318038,43.7025355776,14.0097309211,28.8561332494,0.457215779373,0.679429791981,0.580040063485,0.866407263294,0.546350709593
3,4,0.75252865813,0.29665254281,0.834442570417,0.248799150677,0.101048840454,1.76209045649,0.144372448105,0.302356424064,-0.0310482862696,45.3121399229,22.7352829868,34.0237114549,0.783086981281,0.498251836584,0.997240744845,0.794805194805,0.39225223061
0,1,0.767963291486,0.210645266577,0.806646163162,0.155443407859,0.0850694367405,0.709202183772,0.0525466136608,0.159812099996,0.035505348395,42.0444819797,24.6379349664,33.341208473,0.0706376358085,0.414003127014,1.69564427913,0.195652173913,0.237600641595
1,2,0.755633861946,0.21411664944,0.785689296127,0.272237723677,0.0517201482101,0.185644354027,0.00477174924867,0.0511151029146,-0.000976313303717,43.8401233863,19.6969569244,31.7685401554,-0.424566423366,0.550709363867,0.62460182154,0.650340136054,0.254756212687
2,3,0.604552543213,0.249025017936,0.544474987274,0.0345262621653,0.0422871838668,0.0851651091115,-0.00101647842907,-0.00402143574668,-0.00191119785076,32.7646534447,22.9615754519,27.8631144483,-0.260211885976,0.299196755103,0.73695672334,0.598639455782,0.371739088999
3,4,0.581936296723,0.268572284048,0.523875372154,0.0332042828197,0.0480546130172,0.171265330203,0.000414125926393,0.0133604927732,0.00742565591458,32.1954752774,22.3953000494,27.2953876634,0.241839505249,0.304396041479,1.37473230338,0.588555858311,0.52969523906
0,1,0.709315261206,0.259714507621,0.72613941156,0.269721974665,0.0814007356747,0.135982011417,0.00967478606078,0.0415244298383,0.00224261141915,46.9256977902,19.1208746185,33.0232862044,0.123499879099,0.592528709878,2.35064205403,0.581447963801,0.376625116391
1,2,0.651381695373,0.249040472225,0.619600892151,0.0129847188203,0.00585947598191,0.136611257183,-0.00122670162987,0.00131912535487,-0.000975597140985,35.9923849849,29.8827470988,32.9375660419,0.629790720041,0.169748070006,0.945184079354,0.953567383918,0.397875052937
2,3,0.719355679119,0.217973512478,0.719861380627,0.0157969446314,0.0888661295752,0.115195069523,-0.00134816102504,0.001762771919,0.000665335161721,38.6424182962,32.3931150802,35.5177666882,-0.0236833121387,0.161721328309,0.838448001508,0.862967157418,0.251290780301
3,4,0.636405802358,0.233216201873,0.585312861923,0.0186397611171,0.0843637629487,0.27870553142,-0.00488815472638,-0.0108859805255,-0.00333272866509,35.7039227209,28.1523521336,31.9281374272,-0.213082061373,0.211505347643,0.805996521544,0.262740656852,0.356580990643
0,1,0.713194731904,0.299799995874,0.759874131944,0.350654131101,0.236852391098,1.36411738747,-0.0192993519234,0.251036534861,-0.0291529383505,22.7855507383,8.02508634764,15.405318543,-0.668153083966,0.647799325115,0.832698343492,0.854166666667,0.402359478109
1,2,1.52664634074,0.456021872547,3.22409396701,9.96289621827,12.5663179695,54.0265003556,-25.4582869164,49.7037169665,-28.2566477644,49.4986043041,5.09826819785,27.298436251,-0.591618804028,0.897001778746,0.678129400356,0.739583333333,0.25492001882
2,3,0.942083596303,0.646372064438,1.67313019391,2.37297634303,9.23614424555,32.7723620692,-3.80912042067,13.8403426308,6.27619379046,34.9450891773,7.10068234455,21.0228857609,-0.585159995984,0.79680457221,0.68682959516,1.0,0.823217376194
3,4,0.747351746693,0.324858421426,0.847454839505,0.446512594316,0.595973900256,2.74175271537,0.109104490343,0.499909828189,0.115846332288,24.0621331679,8.27461447995,16.1683738239,-0.63234549187,0.656114675195,0.784866797896,0.722513089005,0.500552548436
0,1,1.04791043653,0.46262438816,1.66868622449,2.38261938606,1.31111364947,1.45727011722,0.127774114921,0.633289252989,0.196398178394,50.1837790922,9.90395456502,30.0438668286,0.0277301929054,0.802646298382,0.199290369546,0.602040816327,0.518258549276
1,2,0.689404049283,0.405510410704,0.813352509371,0.269295028952,0.492611016018,0.48408124625,0.222311471565,0.243810084273,-0.0737445710673,32.3189501137,15.1928337792,23.7558919464,0.00230745405449,0.529909426954,0.470095959578,0.586734693878,0.377404394288
