,#Populacao,Conc,Exc,I1,I2,I3,I4,I5,I6,I7,M_p,M_t,Rm/re,Sim,a,b,f=a+b/2,flong,obj,std,tetha,tm,tm_std,tp,tp_std
K0205,4,0.3578536991,0.466441617118,0.504389972242,0.0788742240754,0.131415954745,0.00332901354334,-0.00122560913827,-0.00603971409864,-0.000995889024994,65397.1400183,145488.692797,0.586937448929,0.985250737463,23.0735711461,12.311097308,17.692334227,1.11274602776,,0.226517407931,-0.689237291501,8.9072585327,0.221418730621,9.16338491129,0.122343024819
K0209,1,0.272823476965,0.509103357404,0.709552116601,0.188341650156,0.0541256064248,0.675621662415,0.0227470463104,0.0930375808651,0.000515928584131,33337.0538073,248554.879988,0.713277186135,0.794310722101,45.7207069929,22.4441415599,34.0824242764,0.939301934429,,0.221128109283,-0.734185788637,8.6449049208,0.433181903133,8.02006535892,0.35456839888
K0209,2,0.401608350853,0.396268642508,0.694521989181,0.104634030532,0.0463972401164,0.00376896568829,9.25614527058e-05,-0.00185697005743,-6.17108239783e-05,62689.3201939,248554.879988,0.692088577673,0.904709748083,43.1144607991,26.0295519458,34.5720063724,0.749509426609,,0.257460218896,0.462096627233,8.6449049208,0.433181903133,8.64357983666,0.101800670511
K0209,3,0.28465440582,0.264425712046,0.558000597431,0.0276133208308,0.0786100095224,0.183473621217,0.00189682662856,0.0028877301116,-0.00592545601518,66658.9126828,248554.879988,0.628891395773,0.661555312158,36.3639958159,26.7484203294,31.5562080727,1.3556729752,,0.206331555468,0.0655954652509,8.6449049208,0.433181903133,8.87161358274,0.0471169216708
K0209,4,0.430954116651,0.422858721709,0.629000028855,0.0990176996862,0.0259594166278,0.0710772201492,0.000477750591864,0.00413045099239,-0.00183163481382,85869.5933041,248554.879988,0.64909882175,0.80701754386,41.4880170057,23.9444471684,32.716232087,1.42012160636,,0.268279415772,-0.415794766122,8.6449049208,0.433181903133,9.04548403595,0.0978508617402
K0232,1,0.32695568642,0.232264246282,0.639978134111,0.0273308620551,0.0121458181526,0.103957109442,6.16937760248e-05,-0.0076130026018,0.00125594197963,46228.1324112,291578.059521,0.675459941456,0.204081632653,39.7288974082,30.5012949961,35.1150962022,0.80067963196,,0.215202582819,-0.280585819667,8.7903885645,0.351162066891,8.30334064228,0.220271892236
K0232,2,0.262809388226,0.233411949627,0.696802374011,0.0327508440241,0.0547222653259,0.0699515290679,-0.000231385665414,0.00110031444945,-8.78454234182e-05,53498.890564,291578.059521,0.710169513067,0.848979591837,41.4781588386,31.7966609171,36.6374098779,1.06267225809,,0.206959915642,0.667425942667,8.7903885645,0.351162066891,8.73197869613,0.0843284456703
K0232,3,0.284269642374,0.11999238546,0.722720923716,0.00844225040844,0.0156819305598,0.0488509692351,0.000103610832739,0.00111504330797,-0.00012261444938,66784.8650488,291578.059521,0.718009177906,0.961145194274,39.9169484111,35.127218551,37.522083481,1.04819368281,,0.225471435292,-0.595917267187,8.7903885645,0.351162066891,8.93247013303,0.0533469646294
K0232,4,0.610103199697,0.156721378085,0.568681848961,0.00921757853551,0.0402852115744,0.0548345592023,0.000653004445564,-0.00231953013255,0.000211535025183,124815.745868,291578.059521,0.598438118265,0.651685393258,36.0757973904,30.4219487078,33.2488730491,0.847218685263,,0.296707367955,0.116115951908,8.7903885645,0.351162066891,9.19396437638,0.104949579892
K0260,1,0.432427767523,0.440682651991,0.786179711236,0.169333820926,0.394822475294,0.0459517106206,0.00112070366003,0.00636642834923,-0.021405184606,92511.8702983,520245.191129,0.741895880417,0.52119958635,48.1281233075,26.918894293,37.5235088003,0.701527578511,,0.258786448813,-0.431438506081,9.18704192361,0.201197361049,8.93850738864,0.116211383495
K0260,2,0.227231054014,0.185514492909,0.786090949632,0.0253059047074,0.385789296203,0.120425273232,-0.000749632295048,-0.000946804160043,-0.000322199254591,83195.7807889,520245.191129,0.762059062528,0.858324715615,42.7546175726,34.8230163741,38.7888169734,1.11136407059,,0.191166808886,0.512068033089,9.18704192361,0.201197361049,9.1278215098,0.0276666364159
K0260,3,0.226749785885,0.52572505514,0.60203280625,0.145106653264,0.000908007508651,0.0321513533938,4.99987567422e-05,0.00437222874662,-2.32996569719e-05,109042.395733,520245.191129,0.656235586128,0.901554404145,43.5558911435,20.6574678704,32.106679507,1.47398228059,,0.202824433121,-0.473488396041,9.18704192361,0.201197361049,9.24439829768,0.0588813493498
K0260,4,0.431377520922,0.37333673251,0.421210387116,0.0337345937728,0.0158989741724,0.0309883886382,-0.000409940214815,-0.00192979923125,-0.000307057158603,235396.4144,520245.191129,0.524402967922,0.645962732919,34.1852089767,21.4226147572,27.803911867,0.970206135659,,0.23548369081,-0.750698451808,9.18704192361,0.201197361049,9.43755346063,0.113436927466
K0273,1,0.331175337553,0.55840883366,0.995834816661,0.450013540569,0.289018298663,1.60284284404,0.513608268509,0.674147462738,0.0970368966882,33446.0250459,434677.114955,0.836271546238,0.0981132075472,42.03171684,18.5608348627,30.2962758514,2.17387188313,,0.289215912725,-0.130853272758,9.11172027129,0.306472161424,8.71277941437,0.235092284572
K0273,2,0.535016540874,0.670433580006,1.03308664563,0.689992469819,0.235573553384,0.230324733273,0.0285982685148,0.0963536782956,-0.00606306119589,69811.9212278,434677.114955,0.813319394532,0.922495274102,44.4054239956,14.6345366146,29.5199803051,1.61511848915,,0.386502124155,-0.491575834028,9.11172027129,0.306472161424,9.05840501317,0.0459681800057
K0273,3,0.505729200316,0.60667310897,0.90391329362,0.437850850643,0.170338599022,0.872074705177,0.115796431548,0.280067849599,0.0112969278418,112042.478717,434677.114955,0.762951028188,0.661625708885,40.6991649915,16.0080760336,28.3536205125,1.93716101945,,0.356907951984,-0.329030544584,9.11172027129,0.306472161424,9.20450992299,0.0504724940196
K0273,4,0.520282326448,0.599678930621,0.670584367552,0.235554450487,0.195255926868,0.216044070327,0.0345694442089,0.0832222889769,-0.0115367982565,219376.689964,434677.114955,0.65388132737,0.468809073724,34.9709518589,13.9996088453,24.4852803521,2.40998894761,,0.314302436243,-0.110258462663,9.11172027129,0.306472161424,9.47194087612,0.123057974967
K0306,1,0.326279130245,0.668125303232,1.30453743667,1.09345151201,1.79695413205,5.86584134753,0.257766544649,2.72703875587,-0.727382831903,9203.34043908,76646.5583518,0.95447826225,0.849315068493,41.4205314011,13.7464262987,27.5834788499,0.489174299441,,0.337709174503,-0.349274838739,8.8408795506,0.294822148599,8.50481530018,0.0448098807656
K0306,2,0.320233461366,0.404354603287,0.63008444361,0.0900427801567,0.173173670357,0.408291872116,0.0144281980044,0.0522778852982,-0.0300221018663,15688.3290421,76646.5583518,0.659058207912,0.487671232877,26.0578910667,15.5212628619,20.7895769643,0.63148257771,,0.24650365952,0.222577409702,8.8408795506,0.294822148599,8.6223244215,0.0718212651347
K0306,3,0.61145481527,0.587150577994,0.702995393454,0.248252678106,0.397660944449,0.505940138611,0.166646193193,0.214803147964,-0.0482825626205,26356.6657764,76646.5583518,0.639584949982,0.479338842975,29.5314049039,12.1920234456,20.8617141747,0.439983858183,,0.374862524196,-0.153479131841,8.8408795506,0.294822148599,9.03129194157,0.0640717103482
K0306,4,0.315803096092,0.588828461855,0.866146902548,0.37900523201,0.212137035642,1.35594441497,0.104047026844,0.442895494592,-0.0580447785708,25368.4362049,76646.5583518,0.774503146919,0.884615384615,32.8441243299,13.5045691198,23.1743467248,0.449430677792,,0.280871602596,-0.182578664768,8.8408795506,0.294822148599,9.20557394863,0.0785954184433
K0310,1,0.292990756003,0.488235187814,1.23735936129,0.523800869972,1.28982966024,0.990517070404,-0.015028859809,-0.124573537214,-0.139378347255,7730.98808615,52755.988415,0.948448833202,0.474295190713,48.6321590941,24.888227765,36.7601934295,1.80713289303,,0.271122319719,-0.216051546633,8.36179921295,0.477849541183,7.70236127743,0.297534671839
K0310,2,0.199975393526,0.704972006219,1.21135528305,1.03502983687,0.21691695079,0.307917134833,-0.00134965005651,-0.0426191729241,0.00232054351424,11264.2149518,52755.988415,0.926825851409,0.950166112957,51.8013340669,15.282843665,33.5420888659,2.1676504283,,0.303415001354,-0.343775223177,8.36179921295,0.477849541183,8.25710998047,0.100370827262
K0310,3,0.456432192322,0.284815166661,0.525477091864,0.0288433350415,0.0545929242489,0.230340722632,0.00676886202724,0.0157422762087,-0.00190382111568,19606.9936056,52755.988415,0.581127804436,0.920265780731,28.9336077863,20.6928774625,24.8132426244,1.3437222638,,0.273705013851,0.23844701643,8.36179921295,0.477849541183,8.58038977555,0.109377158943
K0310,4,0.279905366189,0.338088806647,0.533270948862,0.0434089145858,0.127734325649,0.35223680179,0.000336803001886,0.00865764325035,-0.00760483109248,14153.7917715,52755.988415,0.613211920725,0.658901830283,29.8567588669,19.7625228913,24.8096408791,0.908715045091,,0.204849406479,0.662019330829,8.36179921295,0.477849541183,8.90934076766,0.0941103474302
K0312,1,0.191967681689,0.198215714967,0.848568278259,0.0340294763782,0.24975155376,0.379669479985,-0.0240297028719,0.031672103823,0.0582305046512,31724.9275818,157837.585862,0.793105294453,0.369942196532,42.2747868938,33.8952597845,38.0850233392,1.2032806561,,0.193749204986,-0.285227769181,8.60039618345,0.269313406654,8.25206647181,0.145575116261
K0312,2,0.202676203327,0.599561128251,0.931979017007,0.454808466244,0.0252197910554,0.10461657326,0.00100150869461,0.00186436281483,-0.000305622853039,29659.0021802,157837.585862,0.82940990465,0.885549132948,52.7164761465,21.1097262307,36.9131011886,1.94973253785,,0.210135488879,0.316453577227,8.60039618345,0.269313406654,8.53182272786,0.0507890660541
K0312,3,0.277976383945,0.31718056278,0.633572288857,0.0531947753564,0.199899413565,0.533220572116,0.00851320947666,0.0148219267618,-0.0150281201376,28183.0459945,157837.585862,0.67329780911,0.913093858633,38.6216297227,26.3715994718,32.4966145972,0.780124427807,,0.207873556115,0.419364047889,8.60039618345,0.269313406654,8.68215025152,0.0508069900614
K0312,4,0.441107143878,0.198585050261,0.278635116598,0.00368387907142,0.00941500448196,0.0340155931798,2.0972113633e-05,0.000405076915926,7.2312077047e-05,68204.4070926,157837.585862,0.42981147237,0.601851851852,24.2149207143,19.4061994672,21.8105600908,1.24523641989,,0.184128756503,0.0670312618819,8.60039618345,0.269313406654,8.93593171728,0.135660528252
K0353,1,0.291151750732,0.24363934394,0.747991343151,0.0414538912672,0.221796030537,0.298480441794,-0.0121499371273,-0.00252727352172,-0.00530496778265,80028.7435842,441130.829674,0.72507227158,0.924750679964,45.8171970781,34.6543252408,40.2357611594,1.18503150669,,0.248258732146,0.452444608699,8.7196502579,0.229366146928,8.43137958307,0.122046507302
K0353,2,0.237807195809,0.154260162408,0.717734292612,0.0141941037854,0.00220902658457,0.00452857094746,-4.64398365754e-06,6.13031442024e-05,8.13008279496e-06,93979.9885605,441130.829674,0.72033223947,0.86491387126,42.966760482,36.3387010319,39.6527307569,0.907476211171,,0.211450115686,0.474153013192,8.7196502579,0.229366146928,8.65228128718,0.0393537324476
K0353,3,0.332743123772,0.197621948788,0.623815687332,0.0182713736576,0.0166725396884,0.139956734815,-0.000997260608481,-0.000954571662761,-0.000901358448698,112100.08621,441130.829674,0.662253333424,0.819255222525,40.8814151684,32.8023502336,36.841882701,1.13972537492,,0.224464878018,0.463545079452,8.7196502579,0.229366146928,8.78079376598,0.0404636626072
K0353,4,0.412164656397,0.32285177744,0.475574849885,0.0311714103023,0.00909328068143,0.0159629598772,-0.000101101551507,-0.00185807229733,-1.92221976545e-05,154733.067956,441130.829674,0.565231435802,0.802177858439,37.9116417545,25.6718008284,31.7917212914,0.831420610191,,0.23159111678,0.52836298816,8.7196502579,0.229366146928,9.01427074474,0.119060044612
K0355,1,0.226464788291,0.503833663771,0.83777394933,0.256818053823,0.186009939226,1.63098106819,0.0586810001179,0.258575322635,0.0499907769159,53209.3934181,436924.792892,0.786825910071,0.850230414747,48.3128564674,23.9712129862,36.1420347268,0.856427406443,,0.19743732546,-0.656896341398,8.12944146453,0.393690868609,7.59866414668,0.168783472816
K0355,2,0.26514855537,0.0859061017609,0.629299040116,0.0031779557663,0.0358975549125,0.0521511369262,-0.00197415046344,0.000350598228671,2.59477029473e-05,73853.255559,436924.792892,0.676506190676,0.937788018433,34.5011200883,31.5372633552,33.0191917217,0.914101755434,,0.191483912076,0.00689871216808,8.12944146453,0.393690868609,8.02437783583,0.072248705375
K0355,3,0.48291622348,0.211592921524,0.445551472353,0.0108106292491,0.0116329569272,0.0994028940846,-0.00086679209159,-0.00132464193478,-0.000129130056692,169087.129989,436924.792892,0.537464806404,0.842956120092,30.8509063519,24.3230729452,27.5869896485,1.07506638955,,0.245671350137,0.627994376715,8.12944146453,0.393690868609,8.26480675688,0.101231497598
K0355,4,0.412989954688,0.61390987328,0.798021522199,0.349246247619,0.28780549915,0.789745699522,0.203599126915,0.33984823509,0.00836763092659,140707.34079,436924.792892,0.728144974605,0.235294117647,49.0765966251,18.94798941,34.0122930175,2.5801524417,,0.30984101522,0.034254855596,8.12944146453,0.393690868609,8.63040259718,0.117157465451
K0475,1,0.353105166428,0.415687806485,0.574206084008,0.0794733731509,0.266418611538,0.00694743315258,0.00200184726212,0.0043318920499,-0.000536937669927,70874.63004,204645.125807,0.62412332663,0.189054726368,26.2358058741,15.3299012789,20.7828535765,1.57017093191,,0.248305687068,0.26646412117,8.28828581038,0.40957802761,7.73335844436,0.217785669518
K0475,2,0.484885175192,0.594899473154,0.951096507512,0.466407745932,0.671814535401,0.417646953421,0.0248105325502,0.178058551791,-0.111371264815,46084.0598111,204645.125807,0.790963515571,0.721393034826,36.2459068786,14.6832359725,25.4645714256,1.55360268028,,0.348934016024,0.478039908324,8.28828581038,0.40957802761,8.1932177811,0.0927669622761
K0475,3,0.523736432054,0.557766192595,0.78980625,0.282401041602,0.355525923115,0.197445646397,0.00280427220287,0.0331926285343,-0.0094540780201,43991.4052483,204645.125807,0.698912960126,0.94,32.5111727288,14.3775396991,23.4443562139,1.24825025818,,0.359361596341,0.620281113728,8.28828581038,0.40957802761,8.44301179071,0.0867897498832
K0475,4,0.284101871208,0.593327872935,1.1500488181,0.678376887264,1.53046545905,8.24892295745,2.19568113373,1.83247837526,3.6071295427,43542.8757926,204645.125807,0.903304168571,0.00997506234414,39.7856196291,16.1797025612,27.9826610951,1.29932062902,,0.292159901327,0.602614901685,8.28828581038,0.40957802761,8.7840039471,0.143167103382
K0486,1,0.235152009881,0.322981928941,0.810473419263,0.0906116183523,0.121326477201,1.2207030562,0.0539522124995,0.128003066585,-0.0871064700578,7875.99322111,122967.198176,0.769033652123,0.202401372213,35.9999801764,24.3726371372,30.1863086568,1.02255427237,,0.214431597086,0.755359351637,8.39302194195,0.408925189954,7.85057250551,0.215802222433
K0486,2,0.321003878,0.422259978146,0.716592269813,0.128116262804,0.0951731397116,0.571621698889,0.0550361096473,0.122664790549,0.0280206494866,16455.6245294,122967.198176,0.713746027387,0.175257731959,35.3659128053,20.432303237,27.8991080212,1.6165203476,,0.230614222848,-0.232485916529,8.39302194195,0.408925189954,8.2436692718,0.0993207501679
K0486,3,0.412085177776,0.538357381618,0.663528418417,0.185242073187,0.134651969765,0.818926300851,0.0507989635972,0.115233771591,-0.0082752235993,30718.3321197,122967.198176,0.667039572419,0.505154639175,35.6837478017,16.4731387689,26.0784432853,1.41680364733,,0.275787422374,0.514080857922,8.39302194195,0.408925189954,8.63000406153,0.111215427784
K0486,4,0.686596587461,0.748719816922,0.790132746378,0.484803314933,0.579159299605,0.865608794948,0.433967093725,0.512382306906,-0.00407374466109,67917.2483054,122967.198176,0.682623084983,0.378657487091,41.5597101244,10.4431315687,26.0014208465,3.82953461525,,0.391763146933,0.0710706723839,8.39302194195,0.408925189954,8.84955839956,0.136377481912
K0528,1,0.200445255391,0.10926897531,0.680042327331,0.00613719537975,0.0057942556165,0.344420190844,-0.0024210243078,0.0105064048457,0.00151896001157,6065.51496802,79947.1110035,0.713151960278,0.0,33.3207457736,29.6798220264,31.5002839,1.12165105926,,0.160148167055,0.0625069636379,8.25056834962,0.641011956075,7.25606945158,0.344947273303
K0528,2,0.32794676363,0.511568101586,0.921412628027,0.320874392539,0.0336003413987,0.13758279744,0.00352289800362,0.0524268307973,0.00393641246801,13215.1173335,79947.1110035,0.80995850911,0.762295081967,46.6716428504,22.7959191195,34.733780985,0.526198025773,,0.260505733204,-0.199851737089,8.25056834962,0.641011956075,8.29328284621,0.0851985262481
K0528,3,0.371896423793,0.60146143568,0.742794145243,0.290709826109,0.306536167086,0.479223713076,0.00236679465259,-0.00986952740179,0.0123763920844,22586.6694628,79947.1110035,0.719545436319,0.6,43.2628610823,17.2419185441,30.2523898132,0.431467998771,,0.253456286083,-0.166273211559,8.25056834962,0.641011956075,8.58161185001,0.102230223868
K0528,4,0.640496598083,0.645469299596,0.465114407676,0.13049963578,0.153588315806,0.638496527643,0.0201906408094,0.0593160660152,-0.0132247905383,38024.1227214,79947.1110035,0.528855557249,0.831737346101,34.7583208057,12.3228918201,23.5406063129,0.844050062045,,0.292050893927,0.676425828456,8.25056834962,0.641011956075,8.87240282145,0.137323045733
K0548,1,0.413855756419,0.209720183237,0.551398156421,0.0162401830083,0.0645896153129,0.197021510133,0.0034490815318,0.00466069173095,-0.000534022718085,163795.048254,565827.056698,0.611508902201,0.670602125148,33.9108642674,26.7990715995,30.3549679334,1.25327896089,,0.243109008649,0.140867132268,8.86507843283,0.304444219138,8.46190416356,0.166542396373
K0548,2,0.361013298818,0.125375637112,0.590401012533,0.00618123771174,0.00966702153831,0.175468421202,-0.000458435037329,0.000836026167797,0.00113503769462,147912.620939,565827.056698,0.639715852737,0.805194805195,33.6648634549,29.4441097509,31.5544866029,0.963925720186,,0.233301351266,-0.645696731915,8.86507843283,0.304444219138,8.78241428476,0.0621326943132
K0548,3,0.310119450425,0.239455646128,0.630650187318,0.0283708121293,0.00417125532128,0.213956827658,0.000953364200384,0.0140882429874,-0.00114986799931,162871.606612,565827.056698,0.657911606503,0.913609467456,36.7485549218,27.9489059588,32.3487304403,0.940760917142,,0.247511738106,-0.670203241524,8.86507843283,0.304444219138,8.98176511822,0.0677941791335
K0548,4,0.242240157332,0.461775430431,0.841027726081,0.214562587522,0.00221101357197,0.177911406622,0.000378928100457,0.0407253910732,0.00110871930448,91125.8284349,565827.056698,0.782306704012,0.54609929078,46.9762552627,25.2837747687,36.1300150157,1.72676668039,,0.218345065155,-0.221277571416,8.86507843283,0.304444219138,9.23442320817,0.122832094266
K0581,1,0.17328679514,0.600761236128,1.02936919113,0.557018347131,0.0867200598454,0.277629378457,0.00451231667254,0.0292703098924,0.00390299527949,12076.4876205,115681.739208,0.878071964663,0.520094562648,38.7588327274,15.4740284672,27.1164305973,2.48260908182,,0.197614731925,-0.0541113436445,8.77825982556,0.281872438407,8.4697445942,0.0680219434208
K0581,2,0.345301322903,0.613248353082,1.12468273399,0.692236044341,0.683271504424,0.892468754891,0.555859001765,0.637063378094,0.193286847283,18704.1966014,115681.739208,0.885218707874,0.658767772512,40.637991295,15.7168100608,28.1774006779,2.47475066445,,0.315435518571,0.117973048658,8.77825982556,0.281872438407,8.61102454782,0.0548871180082
K0581,3,0.316322307079,0.0183947817358,0.379876912019,4.97308577682e-05,0.00976419190104,0.0441081061259,7.36395774557e-05,3.46929370136e-05,-0.000133457186602,34047.9368698,115681.739208,0.518716577393,0.734597156398,18.0711928479,17.7387771998,17.9049850238,0.995486902325,,0.170896740996,0.662329457818,8.77825982556,0.281872438407,8.8582184395,0.085084458797
K0581,4,0.746556947311,0.699077686781,0.846756675938,0.498627612852,0.930881455834,1.21159972131,0.608245024359,0.573643851727,0.0786590883203,50853.1181159,115681.739208,0.695222463516,0.764845605701,36.1598585757,10.8813082883,23.520583432,2.35687435888,,0.424526408188,0.292906581237,8.77825982556,0.281872438407,9.17572465927,0.124364413349
K0603,1,0.267528237635,0.0861401177401,0.751001131931,0.00455170424147,0.0454614809867,0.293773814529,-0.00953562907041,-0.00742064224821,0.00549296352009,25844.3300706,235252.018317,0.743955563296,0.330042313117,34.0673868364,31.1328181232,32.6001024798,0.924965709114,,0.191682338193,0.261339549909,8.61901722387,0.332697462123,8.16621870101,0.130358761614
K0603,2,0.374492626892,0.224915507715,0.587081857065,0.021439957457,0.0419924634113,0.0818073219201,-0.00227930477517,-0.00294637399304,0.00245787786731,54746.9000463,235252.018317,0.638706902346,0.457627118644,32.2280025289,24.9794249775,28.6037137532,0.829803632203,,0.229836216651,0.36925579441,8.61901722387,0.332697462123,8.54034528186,0.0753685623697
K0603,3,0.219692073138,0.406791239748,0.85537960037,0.168158707075,0.363490958172,0.531370331271,0.0539325449797,0.0809986412526,0.102925489277,39286.4173583,235252.018317,0.782966908037,0.618644067797,42.3305903853,25.1108770432,33.7207337143,0.59487071827,,0.241414802378,0.0474553281411,8.61901722387,0.332697462123,8.74087467135,0.0301954414256
K0603,4,0.437938533654,0.308480482222,0.419589278304,0.0219377570171,0.0122889500335,0.148611829584,0.00151445336678,0.00900204797244,0.000567539438589,115374.370841,235252.018317,0.525979319,0.398305084746,28.3525632383,19.6063508583,23.9794570483,1.29108447881,,0.229524473071,0.391780008856,8.61901722387,0.332697462123,9.02926978721,0.156674918542
K0606,1,0.398581068656,0.579679730862,1.0874008473,0.578921148733,0.69647543255,1.16771165437,0.55872396557,0.628000700973,0.129445186455,10245.0512759,78521.9935494,0.865478857475,0.972868217054,43.6739527927,18.3570475922,31.0155001924,0.564720673232,,0.326220395917,-0.370330337622,8.30621202986,0.328380410589,7.87636452834,0.23265809633
K0606,2,0.345188545186,0.526924750112,0.842959751155,0.285850993205,0.0311400783235,0.290427169746,-0.00399894030824,0.058090266924,-0.00623204809128,14746.3453921,78521.9935494,0.7612010091,0.67572815534,37.6687987699,17.8201763911,27.7444875805,0.640556300289,,0.287152465051,-0.425494236583,8.30621202986,0.328380410589,8.23818837593,0.0569226691422
K0606,3,0.34657359028,0.68185419269,0.864571590159,0.497927641455,0.0285286728231,0.082486316685,0.000399576700125,0.021022972926,0.000269988040152,16306.9882478,78521.9935494,0.77270639933,0.796116504854,40.2158900827,12.7945168171,26.5052034499,0.318234471295,,0.285958563213,0.00755024580865,8.30621202986,0.328380410589,8.42474917752,0.0696497680386
K0606,4,0.674801544076,0.642612604669,0.708663265152,0.30045466485,0.518007213701,0.6217833728,0.160660342905,0.238280739748,0.0474578067525,37223.6086335,78521.9935494,0.62359168062,0.43579766537,35.9442782079,12.8460319658,24.3951550868,0.364531961097,,0.408262366769,-0.072308878165,8.30621202986,0.328380410589,8.68712032076,0.142772106526
K0609,1,0.33066716631,0.329479122771,0.628490390728,0.0569457858949,0.0697926131592,0.326748598224,0.0118159677335,0.0512501245281,0.0237947484584,13121.6840489,96235.5067125,0.657249661227,0.202797202797,22.2709378345,14.9331287735,18.602033304,1.40952241126,,0.249071054874,-0.257679415626,8.91128022988,0.324855259466,8.52697963264,0.152512942448
K0609,2,0.393376475802,0.773079151183,1.65457968605,2.22763257619,2.59899893559,3.14929735598,4.67615556229,3.36299461042,0.335184581324,13257.8051051,96235.5067125,1.05234829301,0.825174825175,42.4281063245,9.62782190085,26.0279641127,2.88102453373,,0.439568044509,0.257613207206,8.91128022988,0.324855259466,8.75930560608,0.0376346314266
K0609,3,0.59759880941,0.800955172981,1.44678635191,1.78627278792,3.71887265871,5.95636607847,11.2851936167,4.88102713237,-0.145612980755,34228.3522642,96235.5067125,0.921013314146,0.908450704225,39.7607251186,7.91416665339,23.837445886,3.14104897417,,0.530563369983,0.244009529326,8.91128022988,0.324855259466,9.01645734476,0.0726018861358
K0609,4,0.539229213462,0.653752262563,0.761317328409,0.357980212545,0.348027810638,0.809163794792,0.183083608321,0.308892534943,0.0217395219398,35486.1500094,96235.5067125,0.700677409382,0.526315789474,27.8386445195,9.63906767819,18.7388560988,2.34223182597,,0.324787325002,0.24738738471,8.91128022988,0.324855259466,9.34300171888,0.154501705143
K0652,1,0.443680820519,0.841454287626,1.9175308642,3.3251292437,13.2613625382,24.1238792195,3.32507337422,17.2090561701,15.4097697161,8425.63996355,38807.0424418,1.13118145448,0.844444444444,44.9461150734,7.12601383275,26.0360644531,0.349146194355,,0.47741960714,-0.302019661388,8.71101695836,0.3920082234,8.19575984565,0.418083992765
K0652,2,0.414410003563,0.597687471323,0.94731138546,0.467002609321,0.0826966036291,0.322642329257,0.0217219867223,0.137651145157,0.0232646339046,7749.37122582,38807.0424418,0.799970979942,0.785185185185,29.6744187753,11.9383904545,20.8064046149,0.549561047928,,0.323671242769,-0.366535118277,8.71101695836,0.3920082234,8.73578073339,0.0401891892639
K0652,3,0.626381484248,0.748251971082,1.61200991312,2.01599943191,3.45857985811,9.04002357085,16.5071056199,8.16454347786,0.345024463975,8508.40519551,38807.0424418,0.982123041939,0.694029850746,40.3123022104,10.1485426226,25.2304224165,0.357444129366,,0.541985923814,-0.24947614766,8.71101695836,0.3920082234,8.83554313455,0.0604918874036
K0652,4,0.471562578162,0.534906786297,0.518580450795,0.111642420536,0.0375538424605,0.00681483414,-4.33856974527e-06,-0.000278886538021,3.4044832636e-06,14039.7017972,38807.0424418,0.580236711264,0.951672862454,21.4186337384,9.96166119853,15.6901474685,0.663784335259,,0.263699972813,-0.461984932834,8.71101695836,0.3920082234,9.07751748198,0.136288258101
K0657,1,0.262011349782,0.198055967162,0.754110119993,0.0268282585173,0.129297202743,0.503709668657,0.0108662390246,0.0157996043202,0.0335109758306,18630.1563657,133684.50599,0.741354662676,0.814385150812,39.780215768,31.9015066601,35.8408612141,0.803727568371,,0.207622884045,0.0698789101735,8.77840663149,0.266659825002,8.45893514791,0.138829824942
K0657,2,0.247767686766,0.489718304783,0.934940464387,0.30100131559,0.138369382905,0.0419180632757,-0.00107614859972,-0.00249708575532,0.000529002799208,22564.8970807,133684.50599,0.824987651858,0.845528455285,50.5442226596,25.7917916222,38.1680071409,1.27069592563,,0.231053333793,0.579305853,8.77840663149,0.266659825002,8.65446786576,0.058823925275
K0657,3,0.377494279726,0.184945676418,0.544279738467,0.0120515153488,0.0421088915468,0.0857861981896,-0.000156481904872,-0.00106212844822,0.000368180699992,36662.4781118,133684.50599,0.613634225953,0.973286875726,33.5602417471,27.3534201364,30.4568309417,1.12048435228,,0.225325541411,0.487239038332,8.77840663149,0.266659825002,8.89713089469,0.0608795746511
K0657,4,0.535016540874,0.434157343672,0.490415089237,0.0637754110743,0.0755482658193,0.029911856437,0.00125422165416,0.00864928579049,-0.00215390065404,55826.9744322,133684.50599,0.556625061376,0.883720930233,35.7474364125,20.2274243766,27.9874303945,1.76485189524,,0.273467032886,-0.0313090956051,8.77840663149,0.266659825002,9.10384163791,0.143322118146
K0679,1,0.461240876323,0.690660137904,0.649158926234,0.287051169398,0.218947012642,1.09999580789,0.0907095667788,0.179316953373,0.0133553005339,109258.209399,269376.653053,0.651271470567,0.248587570621,28.9643019506,8.95981317111,18.9620575609,1.39356643656,,0.294554326684,-0.586188958348,9.21139550887,0.282217154373,8.81197714812,0.111592883262
K0679,2,0.447255872352,0.509981913057,0.609546661959,0.139502089409,0.0843104836607,0.201455000754,0.00117953169789,-0.00230887761406,0.00235227275448,89950.1538595,269376.653053,0.635244614583,0.85552407932,26.3444641541,12.9092639263,19.6268640402,1.87847777477,,0.273553943924,-0.212240594134,9.21139550887,0.282217154373,9.13885302171,0.0558875539671
K0679,3,0.438600920671,0.584667045063,0.910062676051,0.412525014588,0.518014529714,1.02282358824,0.528679155958,0.534325495758,0.0260249356707,41599.5768932,269376.653053,0.773337673125,0.373937677054,33.1052066545,13.7496833036,23.427444979,2.40736824354,,0.34083948059,-0.00707222969737,9.21139550887,0.282217154373,9.34750452887,0.0492609208085
